1_G137.1;10_G-56.47;100_G36.31;103_G63.29;104_G40.43;105_G-10.61;107_G151.15;110_G-9.47;111_G201.84;112_G-6.27;113_G130.49;116_G228.66;12_G-138.89;15_G-27.88;18_G-13.33;19_G63.6;24_G-28.43;25_G-265.65;26_G-244.05;27_G132.01;31_G-30.66;32_G-178.13;34_G-17.19;36_G121.47;4_G189.52;40_G-43.05;42_G-25.73;46_G-176.32;49_G46.01;54_G-64;55_G45.55;56_G70.48;59_G103.51;6_G-60.89;61_G50.5;62_G-171.7;65_G-78.45;66_G-85.09;69_G-241.42;70_G3.61;72_G20.6;73_G-36.11;74_G75.82;76_G-72.67;77_G-136.83;8_G43.28;80_G-81.14;85_G144.41;87_G-43.14;89_G65.56;90_G32.19;91_G-78.38;92_G157.57;99_G64.29
142.48283583574639;363.28499999999997;146.00400000000002;145.03799999999998;-1.0;143.52;142.692;143.1958885311646;144.76200000000003;-1.0;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;-1.0;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.86204547568124;145.452;-1.0;143.796;-1.0;143.244;144.9;142.278;142.278;142.278;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;-1.0;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;-1.0
142.554;-1.0;146.00400000000002;145.03799999999998;143.934;143.52;142.692;-1.0;144.76200000000003;-1.0;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;-1.0;354.31500000000005;143.658;143.38200000000003;143.658;146.0661644790476;145.452;-1.0;143.796;143.658;143.244;144.9;142.278;142.278;142.278;144.48600000000002;145.5427881833873;144.624;144.072;-1.0;146.36052853713647;146.28;143.38200000000003;143.52;143.244;141.036;139.656;144.48600000000002;-1.0;146.28;-1.0;170.177;146.28;143.796;144.348;144.9;145.452
138.65691550571202;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.58666682983974;142.692;143.658;-1.0;142.692;145.59;140.07000000000002;-1.0;143.36098386416606;144.62573857384356;-1.0;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;-1.0;143.796;-1.0;143.244;144.9;142.278;141.91623948532725;141.9505600306824;-1.0;142.14480588153313;144.624;144.072;350.52;146.28069241456055;-1.0;143.38200000000003;143.52;143.244;141.036;-1.0;144.08459606184937;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.814856808244;-1.0
-1.0;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;-1.0;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;145.88008984662653;145.452;-1.0;143.796;143.658;143.244;-1.0;142.278;142.278;142.21179879671033;144.48600000000002;145.314;144.624;-1.0;350.52;146.28;146.28;143.38200000000003;-1.0;143.244;141.036;139.656;144.48600000000002;-1.0;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;-1.0;144.76200000000003;142.692;-1.0;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;-1.0;-1.0;143.658;-1.0;144.9;142.278;-1.0;142.12258691131757;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.036;139.656;-1.0;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;-1.0;145.452
136.0557686448721;363.28499999999997;146.00400000000002;145.03799999999998;143.934;-1.0;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;-1.0;143.09106349809585;144.9;143.89817391957956;144.348;146.28;354.31500000000005;143.658;143.38200000000003;-1.0;-1.0;-1.0;-1.0;143.796;-1.0;143.244;144.9;-1.0;140.4809733915783;140.24718703212292;144.48600000000002;-1.0;144.624;144.072;350.52;146.3144574707767;146.28;-1.0;-1.0;143.244;140.89173646355533;139.1945494317671;142.32718797553034;359.145;-1.0;144.42769352113524;-1.0;146.28;-1.0;144.348;144.85390063162615;145.452
-1.0;363.28499999999997;146.00400000000002;-1.0;143.934;143.52;142.692;-1.0;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.53198475554782;144.9;-1.0;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;-1.0;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.278;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;-1.0;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9855900227539;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.7825336255188;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.16394546965498;-1.0;144.48600000000002;145.314;144.624;144.072;350.52;146.28118158371336;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.73946209608818;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.74816567453277;145.452;146.28;143.796;-1.0;143.244;144.9;142.278;-1.0;142.03795888207102;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
142.554;363.28499999999997;146.00400000000002;-1.0;143.934;143.52;142.692;143.658;144.76200000000003;142.692;-1.0;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;-1.0;354.31500000000005;-1.0;143.38200000000003;143.658;145.92849864436252;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.278;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;145.01855326191603;145.452
-1.0;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.8702004045883;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.278;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.94648471758583;145.452
142.554;363.28499999999997;-1.0;145.03799999999998;143.63250268059025;-1.0;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.8378047956519;145.452;146.28;143.796;143.658;143.244;144.9;142.278;-1.0;141.7986268909545;-1.0;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.73665316127182;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;-1.0;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;145.87501282928406;145.452;146.28;143.796;-1.0;143.244;144.9;142.278;142.278;142.278;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;-1.0;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.93753580646137;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.80315620460394;145.452;146.28;143.796;143.658;-1.0;144.9;142.278;142.278;142.278;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;-1.0;146.28;143.08686797680622;170.177;-1.0;143.796;144.348;-1.0;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;-1.0;144.9;-1.0;144.9;144.17365323572386;-1.0;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.22513313877374;144.48600000000002;145.314;144.624;-1.0;350.52;146.28;-1.0;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;-1.0;144.9;145.452
142.554;-1.0;146.00400000000002;145.03799999999998;143.934;143.52;142.692;142.98205182982156;144.76200000000003;-1.0;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;-1.0;143.658;145.73665059696683;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.278;144.48600000000002;-1.0;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;140.90811831749812;139.41916690677803;142.8157860154999;359.145;-1.0;144.98735140447081;170.177;146.28;143.796;144.348;144.8420905171287;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;-1.0;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.73544299094246;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.20096605671165;144.48600000000002;-1.0;144.624;-1.0;350.52;146.29320585147622;146.28;-1.0;143.52;143.244;141.036;139.24792699848453;144.35008523634414;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.70601442881252;145.452
-1.0;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;-1.0;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;-1.0;143.796;143.658;143.244;-1.0;-1.0;139.76175919654116;139.48456589945764;144.48600000000002;145.314;144.624;-1.0;350.52;-1.0;146.28;-1.0;143.52;-1.0;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
141.67477948388853;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;-1.0;143.658;-1.0;142.692;145.59;140.07000000000002;-1.0;144.14457860005967;144.9;-1.0;144.348;-1.0;354.31500000000005;143.658;-1.0;143.658;145.76965344895035;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.278;144.48600000000002;145.05616077548973;144.624;144.072;350.59502817805975;146.28;146.28;-1.0;143.52;143.244;-1.0;139.57262094761498;144.48600000000002;359.145;146.28;143.29746314088067;170.177;-1.0;143.796;144.348;143.6075514913202;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;-1.0;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.8318751012676;145.452;146.28;143.796;143.658;-1.0;144.9;142.278;142.23545608140253;-1.0;144.48600000000002;145.314;144.624;-1.0;350.52;146.28;146.28;-1.0;143.52;-1.0;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;-1.0;144.348;144.92367067371273;145.452
142.3894483849756;363.28499999999997;146.00400000000002;145.03799999999998;143.87244730550108;-1.0;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.67357703005743;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;139.3031697261907;139.10146542412835;144.48600000000002;145.314;144.624;144.072;350.52;146.36379726007954;146.28;-1.0;143.52;143.244;139.91761078125373;138.4809955472288;144.05961758510153;359.145;146.28;144.833698832735;170.177;146.28;143.796;144.348;144.77588149589604;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.7008101769824;144.9;144.624;144.348;146.28;354.31500000000005;143.658;-1.0;-1.0;145.728;145.452;146.28;143.796;143.658;-1.0;144.9;142.278;142.278;142.21067363942706;144.48600000000002;145.314;144.624;144.072;350.52;146.31511162453478;146.28;-1.0;143.52;143.244;140.46761771105457;139.37104632192305;144.30808242336823;359.145;146.28;144.9368151771701;170.177;146.28;143.796;144.348;144.87484517976134;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;-1.0;354.31500000000005;143.658;143.38200000000003;143.658;145.81825661127783;145.452;-1.0;143.796;143.658;143.244;144.9;142.278;142.2053187720935;-1.0;144.48600000000002;145.314;144.624;144.072;350.52;-1.0;146.28;-1.0;143.52;-1.0;140.8522740516215;139.656;144.3699737666788;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.84243505030807;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;-1.0;354.31500000000005;143.658;143.38200000000003;143.658;145.81118752317815;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.26456203626424;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;-1.0;145.452
142.554;-1.0;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.347293154975;144.9;-1.0;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;145.7549570602879;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.20294610357155;-1.0;144.48600000000002;145.314;144.624;-1.0;350.52;146.28;146.28;-1.0;143.52;143.244;140.28426619647428;138.19740683726894;141.25802832070653;359.145;-1.0;143.90919863590153;170.177;146.28;143.796;144.348;144.50511439817686;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.81486289465823;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.25145551230904;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;-1.0;143.244;144.9;142.278;142.278;142.24362638913354;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;140.0441938286368;138.21476284657533;-1.0;359.145;146.28;144.91209592915496;170.177;146.28;143.796;144.348;144.9;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.4204396042256;144.76200000000003;-1.0;145.59;140.07000000000002;144.9;144.76200000000003;144.9;-1.0;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;145.87062324668958;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;-1.0;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.99124587313213;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.02945000685244;144.9;144.18674164594802;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;143.658;143.244;144.9;142.278;142.278;142.10646178196887;144.48600000000002;145.314;144.624;144.072;350.52;146.44346750038426;-1.0;-1.0;143.52;143.244;140.3987120997123;138.82033065925782;143.2893256958335;359.145;146.28;143.1965474610826;170.177;146.28;143.796;144.348;144.079770984591;145.452
142.2912800628056;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.44004631010586;144.9;144.41876201843434;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;-1.0;135.2728388808149;143.07162744115163;145.314;144.624;144.072;350.52;146.49457055843865;146.28;143.38200000000003;143.52;143.244;140.9535724130176;139.37172341354753;144.01043933642745;359.145;146.28;144.55842049798642;170.177;146.28;143.796;144.348;144.59997902731814;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;-1.0;145.728;145.452;146.28;143.796;-1.0;143.244;144.9;-1.0;140.12581381989148;139.8977354138185;144.48600000000002;145.314;144.624;144.072;350.52;146.3002614155545;146.28;143.38200000000003;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;143.1621714428227;170.177;-1.0;143.796;144.348;143.19822573857593;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;-1.0;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;-1.0;146.28;354.31500000000005;143.658;-1.0;143.658;145.84276821838972;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;-1.0;139.93492433960404;144.48600000000002;145.314;144.624;144.07612561586592;350.52;-1.0;146.28;143.38200000000003;143.52;143.244;141.2033409451478;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.98584619183822;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.66666717025018;-1.0;-1.0;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;-1.0;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;141.10679301296514;140.93328476267564;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.036;139.656;-1.0;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;-1.0;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;145.86380640721652;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;141.61412283314874;141.4760767315061;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.036;139.656;-1.0;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;145.00315127249374;145.452
142.36734995305738;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.68116847713378;144.9;144.5996833377293;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;140.06131605723175;139.83879082625015;144.48600000000002;145.314;144.624;144.072;350.52;146.3287488338843;146.28;143.38200000000003;143.52;143.244;141.036;139.656;144.2860723454209;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.74200390008673;145.452
142.554;366.8938238504476;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;-1.0;145.97918738196864;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;141.52752895404993;141.3852549086961;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.10146873608338;139.656;144.48600000000002;-1.0;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.92538538267587;145.452
-1.0;-1.0;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;-1.0;147.02538433049008;-1.0;143.658;143.38200000000003;-1.0;-1.0;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;141.90377416790534;141.72455094942367;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.13471002499028;139.656;-1.0;359.145;146.28;144.18472153326098;170.177;-1.0;143.796;144.348;144.1244604472593;145.452
142.554;-1.0;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.48967305680236;144.76200000000003;-1.0;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;-1.0;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;-1.0;146.28;143.796;-1.0;143.244;144.9;-1.0;-1.0;135.40260480372697;-1.0;145.314;144.624;144.072;-1.0;146.28;146.28;-1.0;143.52;143.244;140.82985735774815;-1.0;-1.0;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;-1.0;143.52;-1.0;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;-1.0;144.9;144.56131854778042;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.8352021432092;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;139.17506854937284;139.10504407985962;-1.0;145.314;144.624;144.072;350.52;-1.0;146.28;-1.0;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;-1.0;170.177;146.28;143.796;144.348;145.01902873950775;145.452
-1.0;363.28499999999997;146.00400000000002;145.03799999999998;-1.0;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.88573134756473;145.452;-1.0;143.796;143.658;143.244;144.9;-1.0;-1.0;139.93460041103612;144.48600000000002;145.314;144.624;-1.0;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;-1.0;146.28;-1.0;144.348;144.98691225667952;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;-1.0;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.77556567946704;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;140.60679791930062;140.39807515047696;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;-1.0;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;144.9;145.452
-1.0;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;-1.0;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.4267276790855;144.9;144.51638896805244;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;143.658;-1.0;144.9;-1.0;138.8944680074125;138.6925677760305;144.48600000000002;145.314;144.624;144.072;350.52;146.51128302829355;146.28;143.38200000000003;143.52;143.244;140.71871945654328;139.55458998458445;144.16304932965667;359.145;146.28;144.5772816005795;170.177;146.28;143.796;144.348;144.6671170611386;145.452
142.554;363.28499999999997;-1.0;145.03799999999998;143.934;143.52;142.692;-1.0;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.83539324154884;-1.0;143.658;143.38200000000003;143.658;145.87607767849138;145.452;146.28;143.796;143.658;143.244;-1.0;-1.0;139.93401174972382;139.7154839201906;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;-1.0;146.28;143.796;144.348;144.6058663702747;145.452
142.18003384817771;363.28499999999997;146.00400000000002;-1.0;-1.0;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;-1.0;-1.0;144.9;144.20330879054865;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;145.7280459502406;145.452;146.28;143.796;143.658;-1.0;144.9;-1.0;141.35742992941994;141.16878429861126;144.48600000000002;145.2911397598019;144.624;144.072;-1.0;146.28;146.28;143.38200000000003;143.52;-1.0;-1.0;137.47947432863833;-1.0;359.145;-1.0;144.49553222942777;170.177;146.28;143.796;144.348;144.78949346270656;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;-1.0;-1.0;143.658;145.728;145.452;146.28;-1.0;143.658;143.244;144.9;-1.0;141.8631952719555;141.6990120205724;144.48600000000002;145.314;144.624;144.072;-1.0;146.28;-1.0;143.38200000000003;143.52;143.244;141.21231730314616;139.656;-1.0;359.145;146.28;145.03799999999998;170.177;146.28;-1.0;144.348;145.0001729798685;145.452
142.50387384655536;363.28499999999997;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;143.8428198298314;-1.0;143.19683411377272;144.348;146.28;354.31500000000005;143.658;143.38200000000003;143.658;145.728;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;139.0985054245136;138.93276515211005;144.48600000000002;145.314;144.624;144.072;350.52;146.38649807203507;146.28;143.38200000000003;143.52;143.244;140.9732495551283;139.656;144.32546751781976;359.145;146.28;144.95757603386326;170.177;146.28;143.796;144.348;144.82574745511528;145.452
142.554;367.2916636679594;146.00400000000002;145.03799999999998;143.934;143.52;142.692;143.658;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;146.01580200534448;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;141.90320814961632;141.75658549957393;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.036;139.656;144.48600000000002;-1.0;146.28;145.03799999999998;170.177;146.28;143.796;144.348;145.03421304817152;145.452
142.554;363.28499999999997;146.00400000000002;145.03799999999998;143.934;-1.0;142.692;-1.0;144.76200000000003;142.692;145.59;140.07000000000002;144.9;144.76200000000003;144.9;144.624;144.348;146.28;354.31500000000005;-1.0;143.38200000000003;143.658;145.854849883267;145.452;146.28;143.796;143.658;143.244;144.9;-1.0;141.1798804458668;141.0183211371929;144.48600000000002;145.314;144.624;144.072;350.52;146.28;146.28;143.38200000000003;143.52;143.244;141.036;139.656;144.48600000000002;359.145;146.28;145.03799999999998;170.177;146.28;143.796;144.348;-1.0;145.452
