1_G137.1;13_G-56.47;2_G36.31;22_G63.29;23_G40.43;27_G-10.61
8465.081558635671;4521.470967203629;8832.932388253448;5422.29363501559;3194.9239972626688;5713.085716934023
12310.710468447694;0.0;0.0;7595.586217266543;4359.673786458689;8517.40379957522
10038.105651641947;4739.982718181658;10253.269844310433;0.0;3968.6768363848378;6882.057165570509
8429.008457053958;4430.911357774681;7794.167359037063;5277.818519237639;3554.433440873004;5644.721134247605
9840.70051418287;5070.779505506561;10180.686190374034;6321.102034522231;4086.989297175649;6883.597075647603
12864.542680542987;6671.775756202619;13227.296631261112;0.0;5313.137276305722;8519.171957483435
13261.04491536791;6240.132836169094;12058.471155105786;7549.757588984132;4562.742933046786;8696.91206514709
14636.212737646461;7594.812307636412;15603.136266363908;9603.455360317632;5585.359096339697;0.0
14675.589531261852;6618.457287844105;13927.747886872176;7927.292700805365;5283.937859127889;9514.657930352707
16809.643858930292;7926.335815318766;15032.307929559956;0.0;6048.21003040521;11766.345342352011
16315.880666856607;0.0;15261.775869317127;9513.68946141419;5079.51511906978;10243.070381908447
15771.339617047024;8164.295006407806;15472.569442253573;9432.110620682884;6159.119575075406;0.0
12503.860289305641;6007.044982054926;12754.227786455516;7558.8445075297695;4277.0474424295835;7922.142839632347
19017.44410332208;0.0;0.0;10671.769328551163;6977.407998756656;11812.52081270941
14586.716288323474;0.0;16785.688178973163;0.0;5528.4888173606705;11195.154905030564
12296.40374925502;6246.460820760852;11353.731247508435;6914.226692005234;4542.652131975933;8157.355510319498
12633.403922411262;6252.308162744934;12691.397727137473;8529.48034725353;4840.966849712863;8355.66284970729
12895.454453181654;6403.785675784021;13026.017551657585;8069.475975689855;4425.069307731043;8806.717870597136
14566.294399948943;6897.925704561158;14706.251783810441;8916.455443400773;5201.918947261508;0.0
12691.864811392734;6355.783009239195;11923.036257637234;7756.690196180985;0.0;9195.07601830445
11433.191067047259;5616.581627520467;11539.336693199139;7632.802033686874;4269.848800292539;7867.466219636024
11570.69023467156;5755.111950584546;11473.7307043446;6726.69638991024;4448.959006511456;8227.891707095921
9563.576434952029;4382.206285824516;8816.977583384869;5338.600731053765;3083.2464003324158;6927.83525386269
11213.294089665038;5280.220299200306;0.0;6904.608864988818;4335.349173236442;7422.461114107516
9136.76264741417;4573.48184924695;9703.9787248623;5808.586649681126;3690.747003327718;0.0
7429.133176629178;3666.1334958129105;6944.209549826113;4452.556453489121;2498.3887569796357;5282.748162839691
0.0;6615.506897000599;13849.366175733607;0.0;0.0;10191.09804935184
7694.794678987158;3749.571501282873;7431.350324063484;5089.583284525943;3225.4981074301836;5745.227101540983
8984.17055329848;5166.296660201805;8908.878052952045;5899.2926886423875;3414.5042954486357;6108.908470897106
9931.779590801902;4676.969285766326;9135.184375543817;6248.766047481463;3991.998308416545;7571.624404682084
10261.941452983387;5108.65057283937;11619.637567339005;7344.711756967273;4596.445618512818;7455.663586045641
12566.655600204202;6857.279893879199;14815.837419665357;0.0;5148.953493988623;8724.372135959602
11135.835556123251;6136.099177251739;12144.136271451705;7183.141078385342;4492.237355257753;8422.605878058872
12473.480112163825;6770.40327227738;11663.786216512488;7521.123716412077;5069.783090005313;8293.494034327381
14480.988645231753;0.0;12820.634601461192;8235.023580228733;4528.507623122257;10380.923139908822
12552.934741379779;5409.815979170317;12210.126986901465;7323.250170634356;4559.943075137511;8894.912658282024
12675.847459674891;6065.88073164026;11492.55372150287;7364.181433730429;0.0;8801.107081844153
11463.16970184011;0.0;10171.335732284291;7222.7478365598745;4534.843014142188;8852.086379261325
9774.71417722141;5007.2845205511485;9971.473324040697;6266.328378864204;3582.657888793229;6899.417139839686
11115.015827719335;5069.017408281455;10066.955141111031;6698.3536955619975;3538.4367859406916;7404.889996239042
12404.114271974764;6197.740292023666;13631.193643422264;0.0;5164.669068206461;9174.803843924286
11662.548727743206;5609.236453032644;11662.919662991591;8083.518218345975;4603.148588995338;7575.992066808826
10840.934742274101;5324.795255706194;10383.247217409904;6902.966895041679;4147.977746457898;7459.942010853909
9584.160806504513;4956.940155409674;9759.36257955159;6454.895617853827;3650.4743276176705;7091.642760109295
11953.62740476512;0.0;11304.252998589807;7448.442567099659;4419.798852242992;8120.561464872297
11222.101627708993;4676.954929822647;10499.700277305743;6544.862920311198;3692.12132097083;7145.842736403981
11687.113376954494;6033.807624612553;11653.14133481846;7753.505551184535;4787.252719404981;7726.837529353704
13918.237260505628;7636.838218865052;0.0;8882.350247545104;5598.149283820373;10260.0494217349
15455.94813774439;7516.432330819031;15098.848701990304;0.0;5988.017277451218;0.0
10959.078146916907;4849.708814921445;9963.07061096361;6077.603995097045;0.0;7589.7634092271
9442.817785100402;4608.701376365331;9039.287618526985;6210.599323473211;3652.1027910934467;7083.108026145412
10732.746638936236;5371.629629816291;11195.396013232556;7292.055562868699;0.0;7735.0729910299315
11176.333800800976;5733.0014536952995;11623.96942019357;6653.636783877397;4031.1748632936046;7772.566156659384
17856.333566593064;8908.08214180831;15010.797937077297;10069.429008624382;6098.967264063307;0.0
14623.693715026451;7885.934883711352;12887.466103219793;9008.309322326253;5081.417707845821;10520.247883040987
15006.352150341805;7175.7867664880305;13516.513247453613;9027.893769497558;6054.346587487247;10783.961912448802
18775.937794672045;8634.787356168345;18091.411012780747;0.0;6677.528725898098;12421.196506010618
0.0;10125.578839400141;20638.54448063246;12554.537761722973;7896.040344130105;13233.565971944541
23562.477453231266;0.0;21438.39021531536;13194.577416650114;7902.950789735767;0.0
0.0;9699.118464303607;19817.798256715563;13821.449956681718;8176.636627995172;13116.834973226327
15034.89268120439;7932.616089977674;15445.6358686513;9485.01947607457;5440.55524422452;10195.550335996379
14749.301345026975;0.0;15877.48074452575;8822.682316491328;5777.971291167933;9569.102426058858
12660.199152867652;6769.414959707809;13668.91217043501;8190.030268752758;4995.736562624155;9062.646672698469
16465.890224389193;7972.998275748687;15257.482682476382;8999.844319594546;0.0;10796.209376860086
17967.809852366103;0.0;19277.367773080106;11442.184216419788;0.0;13037.904081409262
15494.036307531866;7562.995431079638;16016.17956743;9319.913747960509;5936.236996458459;10122.947684555606
0.0;9083.356865859127;17785.788814144882;10495.023705812622;6487.620266435162;12499.683476537704
12870.231561207976;6343.4723023379765;13496.865643087578;8739.87743853359;5059.942966076744;10148.252061570245
13814.684847732178;6363.6398241900315;14364.269217408133;7956.647174540527;5154.167109002743;9109.941687274497
13114.259416099456;6883.308785522101;13522.253153164114;8562.253505753337;4976.064951874455;8898.720101928307
20399.0178061055;9923.18348932398;19671.636910895122;0.0;7777.539284705395;0.0
13821.273334902558;7276.473920549446;15473.189524971702;0.0;4969.9359712201085;9730.401852072437
12443.53571712484;0.0;12987.925679808828;8471.235432105284;4536.231760473591;9197.39178529598
12531.947364983094;6249.495447814965;12055.05663490433;0.0;4767.76856219169;8207.621352523522
10086.165752323815;5292.416784452117;9961.72380715062;6579.0906914753705;3553.413964707016;6710.927958452858
13620.501147663555;6864.322690881894;12333.303849727032;0.0;4947.4349822291915;8834.629430684194
15502.310158720486;7522.9782268438785;15629.351771442522;0.0;5607.266241741904;10253.928581193348
13659.25784267309;7574.679309774079;14259.071905408266;8464.15097132075;5882.997439708898;9558.397386363778
17386.6906684952;8977.373520684232;18752.446733234974;11619.943628904844;7246.262358436857;0.0
22659.268053208907;11104.001878288022;0.0;12752.956189856664;8403.297498528857;16234.03845418132
21231.09224707464;9847.420494134454;20150.217541572594;12325.860508175;7813.68596159878;0.0
18929.972483816244;9352.209502752647;19469.161939277346;10722.456649682177;0.0;12043.096930579462
16711.961728984763;7934.1830757193675;17701.683394372456;11037.756982421106;7024.307336897956;10924.121934609686
16636.730770802063;8640.981148322175;16176.478447578293;10670.817313373154;6127.2266249819295;11074.389589510662
15966.943442925849;7494.483318884868;16739.114057112725;10174.37735599697;6296.70016247149;11978.38953637695
14654.192353291199;7101.622335325788;15839.517235787558;9860.344037286426;5233.267154290909;9800.403620872072
16640.513635789077;8077.3097764055265;16962.741620376786;9663.348124169626;0.0;10077.780960271264
15279.043421355873;7660.864975626348;14317.51114926504;8991.35996102883;6015.505015834882;10529.783092278802
16948.59654933436;8476.164598305586;15422.976655970639;10676.131805242025;5830.083760972308;10769.590165771495
15618.67156880198;8451.077704858551;16667.6325461034;10394.081850310697;6247.9371583273;11267.445121129185
18919.23577879481;10178.1212713098;0.0;13059.045453550596;7407.66556485522;15713.922203292805
16897.273992483326;9118.73991127438;18313.86341139201;11259.41019689029;6317.74826023599;0.0
15262.834941999889;6985.904858934709;14435.780313523395;8973.989941368842;5258.365567307711;9705.0352121214
19077.884026620777;10045.543736513635;0.0;11390.688386191749;6894.341969332386;12313.406560151843
13828.246318110438;6451.333540732152;13128.462598045635;8863.677561216466;5308.808525395444;9932.18228563164
12830.459446568051;6487.39659577091;12626.593966528813;8498.718800347282;0.0;8792.326082848791
10118.006860885445;5336.036830024619;10773.935743016575;6499.626050752047;3926.184992762694;7830.376578512655
11687.416663793498;0.0;11132.294412744537;7355.59165022395;4581.713728803564;8461.494698870985
13677.567888153311;6954.429131932814;12652.953617806541;0.0;0.0;9163.174314600757
10613.195273658766;5395.623554858181;10337.562854290027;6980.0094511387;4344.345155773715;7393.4811807263295
12631.287055589462;6135.631098288176;12639.44805461847;8309.878377618888;4231.037685330422;8270.115431048756
17482.526372726217;9298.95122154239;17838.01159563485;0.0;6580.95113438867;10768.222828039074
17232.07557739225;0.0;17570.712411331933;10514.465189873372;6252.483696967333;12181.929414422986
16037.485467284034;8845.15009301603;16199.92921331438;10728.534271007808;6153.170874800125;11839.694546391322
20904.479631406128;10315.958485574289;19670.58763512958;0.0;7087.666574729328;13532.798466289329
20039.861200013922;0.0;18533.253693325965;11857.279327141414;6975.151750093972;13150.959639977056
16199.96243441074;9407.948590241924;16890.199965673797;10907.69152175014;6739.548300113466;12068.930393222377
16526.36445041644;8994.325202800548;16183.306849607996;10226.846898081758;6453.586134840728;11662.110903545023
16158.768413034026;7954.4147351130605;15875.030940651268;10145.903156255426;5933.505600664011;10941.60895667285
0.0;8635.467197781265;20615.720016029525;11145.498495889566;6307.803512579402;13577.167833740052
16028.216689032519;7333.137356078001;13211.829607507994;9657.75944772271;5515.103249011564;10313.603029193167
14219.54456877466;8073.785474704364;15340.903568961357;8740.039832498589;5403.495284028681;10719.873182516385
15803.020822916162;8734.709969011114;16385.681047701917;10603.327659552953;6479.757206784791;10891.870577271397
16647.358974112263;8313.105168050131;16205.473655708505;9478.091150109338;6047.66932979078;11826.250696770967
15488.607105665982;7251.8867803650555;15454.187309249608;8846.50235190353;5287.045331632804;10169.770699278772
15264.672279901008;7434.693752629557;14516.432210070529;9333.94785851002;5315.613659032324;10576.041820914825
14711.470410838308;7330.786421151659;15113.971250208417;9131.422089920727;5355.014049141927;10318.081045243705
15768.701663692804;7294.341261333417;13949.972655389613;8445.741582287013;5609.111207274001;10821.232074534688
12684.912030944439;6549.9082078526235;13672.27227025941;7960.504015000985;4960.7867517268505;9383.270871458464
11597.19020816513;5843.916411173972;11506.505011916666;7725.451958306487;4496.105714681438;9004.144451885639
11884.518015266212;5056.784726597794;10730.55458453103;7125.057723493017;3862.766165055901;6878.237389982502
10715.777910255203;5094.55672836961;9898.48897774222;6832.226400481314;3904.390734677172;7255.7581316518845
14746.536557332907;7283.021611167731;14864.226724593327;0.0;5250.722027435996;0.0
10650.24136010482;5357.467670430094;10747.381255437178;6174.644817932901;3826.0914542934647;7143.711486076
20530.209195419833;10813.7904483436;0.0;0.0;8033.330370389666;15791.174466260783
14208.822254705861;8079.463006595389;15311.078641323393;9226.57485687528;5457.20643860271;9394.663437868392
21577.276870798618;0.0;23162.514201783637;0.0;8532.529224024142;13372.285566104436
19903.58931030728;9268.968614312804;16566.831640248234;11913.850572136034;0.0;11786.570665808998
17380.142399842003;8324.183506470408;17530.450754437068;10241.403159370579;6181.479964987127;10927.244948893958
22482.450182963672;0.0;22021.344256308184;13884.927388728904;0.0;15416.389824692315
21508.83768993562;10224.496363233184;18524.972504543657;13562.829107945141;7693.775969053036;0.0
16709.513754297524;8270.473139643986;16245.208300946646;10526.86295997592;5802.86590862791;11390.972190236938
0.0;9812.981413034362;21112.665465454054;12842.145304389533;7942.009695384392;15704.830786527174
0.0;12896.565468509085;0.0;18400.855729416893;11081.541917634124;20414.90254955053
18191.70830870329;0.0;14930.523861566302;10304.739404062608;6672.387572534951;11522.058833648005
0.0;10825.646375974142;19363.37099886118;13361.711115392829;7665.906132491928;13847.131781834296
0.0;10966.702344230462;20047.317071952835;13776.454700801614;7086.482542192067;15540.70323519076
16565.140000908334;8317.668304145718;15304.459338378985;10642.909482870822;6463.334238050744;11353.921029765263
19242.13704223369;8965.076984763013;18414.562276984845;0.0;6574.537163175376;12193.529149245045
13834.428330562421;7131.767468229657;15266.55183815266;8739.812986089864;5366.022592915357;10310.712634589629
16071.575592893;8765.248833199115;16016.823272957825;10771.193129143332;0.0;10716.388268050952
14327.453882179609;7355.9602647364;15253.620379360143;8444.894553431212;5463.741336573345;10339.046337348249
15058.873987860676;7107.734059190515;16813.11705249856;10395.705285956466;5744.580450350616;0.0
15403.005295872717;7887.118417889096;13247.363312377232;8659.76883864559;5297.824834793388;0.0
14989.312271705248;6889.247217881658;13373.817914388088;7730.482546281467;4887.976417193084;0.0
9621.999024009538;4847.887386068276;10435.759412424211;6508.096707903114;3711.052304700872;6709.988275932463
9339.68264809817;5262.991669434182;10305.869526955421;5852.085380634627;3374.401036898349;6387.823820934062
11258.728091432637;4958.1868643568405;11256.12884414355;6458.18892188469;3819.3486985771506;7912.025390298229
12710.451403668305;6237.608438836576;12025.363559339326;7455.520025307692;4694.974017756451;8062.667152309032
18852.79059340632;10349.18464349504;20727.338392294685;0.0;8654.980372211936;0.0
0.0;9601.037752985225;20507.454196967818;12560.711943638502;7371.302659232014;14011.445380805635
19814.485922515254;10190.322033044677;18493.3768685892;0.0;7260.597720388536;12792.28528602803
16797.13509991055;8363.124916144634;15969.180609310546;9659.949932529382;6269.93737403242;11493.383048521615
20500.57073463657;10154.755443182472;0.0;13588.244880019269;8351.743021875984;15522.14807010351
14882.014197175013;7526.8901903848855;14869.473488056206;10914.22564270411;5666.210587497941;11619.029822173881
16764.265893869346;8393.698605766787;16266.650740664047;10718.750020822368;6143.418944092676;10414.17975258606
15858.810179746244;7186.658691928519;15520.492871092361;9219.106692593436;5726.391543498401;9936.540117880873
17633.878183002864;8323.295373813076;15990.486625598283;10466.902664608566;6168.795381513208;0.0
13605.113071597627;6705.640818540155;14759.052295145737;8431.532923824954;4809.125434497183;9329.568090485314
19206.94692600741;9917.45756624703;0.0;11778.4524700959;7365.275692686242;13148.103639987849
16664.598066748196;7718.406080766098;15363.093969302392;9925.749489542919;5958.0100657287185;11616.434466539404
18499.452969217822;0.0;15475.774968479636;12776.348128344338;6941.7351847659265;12370.734958393006
20203.233392900027;0.0;21464.468069025865;11786.032321971046;7809.686175575123;0.0
13418.553641088401;6857.3701632625825;13592.728294044617;8978.86098118426;4950.389060971316;9604.645934582943
16258.363036878494;8539.471263717496;15849.544449298546;11604.307956898223;7092.7608747989;0.0
26712.264660652796;13256.863616126144;0.0;0.0;0.0;18054.61271061169
10751.494052798571;5179.308122450175;10790.517161423777;6826.969381618018;4013.0748753034914;6830.05873337895
9613.634735478312;4912.546378117585;10152.132098833043;6238.0162721647985;3881.9700054247155;6958.534423678953
11272.089989346696;5740.949473845077;9515.527606299767;6623.736168906876;4217.353443447625;0.0
7671.267166430351;4310.544526784124;8107.5309979301655;4851.604651682544;2938.8056477836053;5165.1953822499445
9069.426473104968;4307.752240115038;9077.635300021866;5385.624543845124;0.0;6040.231791098998
9731.109872993227;4244.545102253013;10253.622126261173;5656.090735593876;0.0;7193.980991877674
9384.126860836945;4960.183580289725;9656.67152981548;6685.285928845447;3796.3132206569976;6434.532483713365
0.0;7071.181699548465;15532.528792923862;8986.270588202564;5639.518210430074;10120.114423075145
12783.289360280567;6665.494597065937;11146.477626046735;7651.588109722127;4588.448195836552;8714.898962290388
14700.880990944766;7771.027426926885;15105.806511349874;0.0;5411.616106895704;10051.247639719872
14931.219042410867;0.0;15209.223263286856;9903.049201354013;6016.6198669545265;9586.836825043256
16057.950598331885;8474.01326806705;15802.698684988518;0.0;6502.276177904545;11418.993958049354
13903.049854363;7236.968784787863;15103.129441862755;9583.874811875661;0.0;10454.34178846318
16571.35295585513;8416.646953437616;14489.828479285421;10020.547423276992;6248.689094550192;0.0
12691.547561650385;5966.530684759429;12755.334759789283;7475.715803496245;4401.595667418171;8230.385791943105
12483.324024926971;6060.655784152091;12065.593187778715;7342.624874661547;4603.214041155245;8632.161556314155
0.0;7659.139285664471;14347.094589024184;9376.645536290833;5833.710781072178;10547.397194688998
12496.18235022653;6050.783768720133;11099.75834723861;7085.868446857711;3974.667259811135;7424.4029334282695
13171.67571218526;6363.895850770601;13488.748122609742;8265.951065979054;4638.194089116414;8777.796873270681
12211.264982277453;6467.071920254059;12677.601380692344;8135.481807259176;4518.706466502533;8510.75560974845
12831.266445510704;6169.133483063285;12098.005311662113;7578.657195938366;4801.242155031482;8542.548232045436
13118.064997701304;0.0;13089.356948444693;7526.506679612357;4594.333469783283;9208.392563461735
12570.868597315897;6764.0254250236585;15061.236593862284;8154.952497613376;4845.48525511389;0.0
11335.74596439265;5535.242914571283;12284.285002137285;7896.74239490236;4280.21162499571;7344.238709389596
11969.454356891149;6102.872319545591;11103.720235842047;6960.591752648248;4433.36695444696;0.0
8333.598410782155;4120.5161384466255;8799.643499719803;4908.650325207684;3236.0214745043586;5787.327102355816
0.0;5427.884717472337;9988.026286506683;6538.037088274509;4320.044866639897;7100.228846266385
9504.401518156088;5039.9780443719765;10336.471869295596;0.0;0.0;6303.172777898579
7235.82059199653;3130.8716375039903;7358.157669232156;4228.301068312858;2400.421925886095;5314.25724072767
8224.986866843297;3952.536750243293;7108.532691991401;4868.8903653269335;3168.3032762156877;5359.278411429264
8628.808179025833;4216.873310400214;8710.589815847754;5231.51974150076;3207.130889881236;6127.160397360367
10141.461574659299;4804.601312514332;10196.984683777162;6804.6908689382035;3737.6164987761686;7644.654694077929
14145.252965356032;7818.353761598408;0.0;8858.692182674436;5501.195470121879;10841.754700192741
11461.004052446955;5872.983967499896;11445.555218595964;6522.990127805245;4583.212969221219;7781.707790974413
13596.777998366024;0.0;13037.579509496645;10283.351390065756;5805.687342152239;8750.272258065801
13474.367728397103;7212.635279396906;15437.5898678801;8541.323179346013;5311.983339751269;0.0
0.0;8073.540434885349;16987.15700353966;10754.155084378186;0.0;11994.815257235423
11493.814553222923;5620.852266171105;10668.592299689379;7888.939031299594;4966.741903152259;8315.281437268872
13487.814618459257;7502.1238043379835;12575.88907040198;8370.548020831497;4926.6217091712515;0.0
12443.854550506205;0.0;11634.861844840985;7189.204462579536;4471.076426831523;7761.266406476386
10138.547652017136;5022.205806880065;9757.741439685562;5832.350316414034;3848.4830414983862;6564.205131324291
10638.13393102451;5083.940669777536;10449.415510586268;6578.108857862665;4146.566715747343;7281.990232682093
11609.988008839728;5953.609663787846;11906.742969087052;7442.512123832931;4143.423386088124;8129.936351876582
0.0;9426.34288919936;18087.479012491785;0.0;7206.1681030489335;13157.606919082442
10605.562533133629;5569.6351964440355;11368.729926854256;6269.033136611427;4132.614239397569;6845.815253151862
9651.460856527023;5268.116227777231;10021.4520758398;6307.769638607331;3947.118898618643;6958.691934281695
12928.80944956542;5568.2814822894115;12955.82093084874;0.0;4866.5675001307145;7947.2699505707615
9926.43654467071;5644.192881780918;10189.438899678764;6386.366379049906;3875.4135239843067;7035.261624436637
11901.22192908985;6751.163044987597;12889.623332624138;7776.435464783739;5162.4464623814465;8428.576699117451
11633.906602175224;5317.771337478107;10839.710207055978;7269.683015279005;3948.597982209624;7275.9962238887
13535.362122308734;6522.567052240411;0.0;8316.626391261128;4908.750163156677;9025.063212483426
9075.550684394719;5170.656292353729;9815.723463781293;5915.749393108534;3579.3491769466077;7058.315412862103
11659.679519622452;0.0;9786.944724889607;7184.646387426388;3645.4577494947184;7202.546541860594
9485.145223574185;4779.591282250011;10965.446140609016;6444.555343171421;3947.1830066204393;7064.796819553204
11113.421141990624;5787.3574644296805;11771.007773216192;7230.963590698379;4572.767320566907;6752.129485119715
13631.367510454107;6182.461189224241;13915.760276421757;9172.579930508764;4884.0426160160205;9633.012898618019
19848.150640869084;8957.726918827593;0.0;11701.015429669049;6764.223526706899;12934.909067759954
17280.02488381519;8228.024487102497;17213.88201741963;0.0;6581.135545583925;13001.47736006208
15532.835785359857;8000.629523500332;15959.932475380596;9126.329681552232;5750.818465172921;11409.267854159087
16877.6083366665;7313.011480543613;14976.429986704581;9557.007453163653;5905.86195701423;11507.807527666897
16478.09513165919;7731.888615828807;16595.388005036624;10614.937076012662;6133.270088781619;11790.67640372615
14956.72839862005;8036.079770405067;14982.684325586028;9575.146996584224;5990.377565757695;10702.235203407665
15144.676611354887;7277.1437843271215;14270.37041145179;8408.911762695156;5496.238288843678;10360.366353918047
16619.43344626521;7826.275990190853;16511.102207746422;10358.208732310977;5822.7226929526205;0.0
15498.617292539031;0.0;15005.79252720358;8827.750119353977;6144.6109841921225;10158.139874742761
21586.167727165735;9507.119480611746;0.0;13038.891970123743;0.0;13539.452898658585
17380.466780304465;0.0;16500.625828011856;10028.46539237635;6715.05159562661;12328.539650981073
16158.251502581717;7573.775593240646;14496.899684982509;9460.890698299389;5700.799469314956;10482.231721734246
13263.760136657145;6729.57089687111;14069.209939538485;8429.528629354263;5965.17418790666;9875.19071617066
21207.576705880445;11125.384370715508;0.0;0.0;8018.911915851069;15915.831628263019
14098.619160330629;7210.579708684466;12573.883846663644;8351.841355083685;4887.976822939206;9814.328253009506
14046.685866885451;6461.796748848388;12936.237793666436;7824.746036374911;4946.4105371844025;9241.238548761916
11780.289501473164;6549.639081550862;13828.691301464678;8160.064081826954;5346.982161045502;9048.663280809156
14431.082982694052;0.0;13831.810314862763;8324.872997308736;5215.134639671611;8969.197193805969
13880.26671842604;6013.508448394445;13456.707249564746;7844.0586280402495;5242.751556064729;0.0
10361.81675760243;4962.119868575488;9487.12853752065;6065.148058963273;3786.766262486988;7282.871115247492
11973.648086707699;6674.890675767725;12307.065468450395;7842.981509573221;4860.427000292861;0.0
15346.478243496846;7342.0903925660605;14634.91363794715;9978.628914341041;0.0;0.0
12504.655315183323;6325.5760815351205;13149.47176067245;7885.632866028054;4995.589751129729;8406.379052530854
14581.791557833374;7459.71092933609;14283.163817796167;9562.476535133637;5219.545066636504;10231.327909115114
18010.26195583473;8435.310628647623;17581.826450844994;9794.479210098965;0.0;11055.789625045638
17256.553117076677;7876.8951882342735;17420.50995139329;11655.84476594017;6122.960982605284;10354.570005973477
18841.559809349415;9513.768695996614;18906.275286917513;11123.22710518425;0.0;13616.719211129455
16735.32106926161;8258.644533904137;17096.910037793907;10417.29139428626;6458.989079748119;12774.827558287634
17940.905932653633;8993.63751128508;17054.31334264577;10896.723232812285;6367.789490318096;11430.148767300887
18805.132665217716;11362.457062589632;20990.18490772471;11716.673773388215;7212.90120563735;0.0
21629.58610457754;9767.242834258146;0.0;12326.815787746445;7728.063786525758;13359.086662475733
14645.037020197131;7701.700753489754;15547.130812383126;9027.44600484957;5657.102974380848;9908.569389160726
14122.192396676142;6632.783233772134;13884.016350358928;8729.93821130195;5444.969267912692;10290.735395759773
14697.946012189564;7758.415977502776;14966.064462530167;9237.55622360345;5495.322252358479;11279.00152279454
15635.536478971613;7993.816375648642;17705.940315028594;10199.334976717004;6759.927564830982;11616.100461408692
15334.485342113656;7175.845932948235;17884.87262891507;10880.464557163474;6222.714332579224;10633.588713498246
17131.791481135868;0.0;16946.7409474832;10769.445382757813;6332.916199588515;12057.362604646174
13422.808665581171;7398.231062915144;15107.370161998288;9010.817345445152;5100.190310147817;10532.258410623735
15033.457107020933;7378.310506679318;14373.77134572318;8309.06355537829;5121.294119257238;10530.128524301512
16482.530690099073;0.0;15744.940626453283;9888.87044287339;6651.835465934539;12117.04431485281
13432.225659984157;6436.5691426348385;13654.684437558893;7939.3935242602165;5236.265554446264;9247.675225353803
16255.750224439382;7928.760701740563;0.0;9486.128080237617;6047.858369304541;10969.27900497516
11110.66027861579;5328.58115883203;10524.531003920354;7248.232705921451;4178.454343169711;8102.458076160794
11670.571698347092;0.0;11172.937562263218;6992.828549415806;4536.083739437024;8044.797879259827
13566.894678773393;6985.6390859744915;0.0;8997.498762090272;5337.620605660657;9043.030302057521
14786.222631678329;7898.153896837011;14279.670352402747;0.0;0.0;10573.729399964706
15696.387150864075;7891.971545822622;14138.3598435179;9692.492564684717;5752.896286671343;0.0
15652.368948188145;8431.841359830349;15282.475941902865;10221.162224617387;0.0;11817.420025451966
20357.228217921845;10299.399168453821;0.0;13043.62421462426;6810.712372786692;14810.863121690722
16420.426263885074;8522.504515216773;16522.821179905444;10164.217084819451;5832.791756184933;10503.622367640754
20295.416415916774;9412.95504744719;20561.850711622195;12556.959822610537;7438.564607830556;0.0
23473.88192273249;10833.703576156853;0.0;13662.606962925856;8342.281776042611;16091.128510192206
17381.4402506041;8754.967366534112;17108.397025129;10964.635945787428;6866.763255449835;11793.032815026454
20324.147638351576;9350.208928033613;20683.748356389784;0.0;7911.690732547119;13447.94028788767
14435.412482161782;7737.179932507137;15080.332776751955;10185.43077612664;5702.735562040353;11296.049800995259
19374.607079789363;9819.272202703842;0.0;12462.846755509487;7627.284463875584;13246.948079983598
20327.337647171633;9307.441399654219;0.0;11656.916650837262;7129.592278370537;14424.269961675875
15479.11174667828;7768.315794427143;14386.317056086431;8727.683651843321;6120.603228963683;10814.144747504093
16224.14143028207;7862.498350606255;15329.812785708576;10217.367369154108;6568.779944272606;11619.333257936443
16951.488349389725;7701.050017531496;16564.92965957417;10736.0552501922;6082.087225191169;10316.165368734506
15541.542753239222;8127.215823079092;13608.296964698686;9460.308743369838;5898.978753015966;10236.52810169083
0.0;9013.850207772495;19597.058589010547;11377.662370593856;7323.082678862688;13165.744911499094
19762.371062087364;10069.532543404886;19134.932264275554;12968.687930691214;0.0;0.0
17242.40121189762;8691.703080746409;18332.915432357335;11549.77859872798;6023.904131090198;0.0
0.0;8396.231761361003;16913.194467380246;10966.378464692089;6370.355225296966;11477.282970147262
0.0;10917.18834631486;0.0;14878.39208588238;8220.64046259919;15312.523117013438
11878.576775172722;5860.756248204145;13464.164543905792;7316.413770887774;0.0;8039.009578143718
10657.806473766766;5163.333060810983;10036.003154313665;6790.533452180771;3970.6871397436453;6555.730177516217
10160.567064860033;5223.484808771021;10093.73366492446;6037.643561989535;3905.5496756400516;6754.668450083384
11471.891415785136;5621.306016691829;10896.110631009191;6160.776034696117;4179.121802601807;7225.032769932582
14761.232313078273;7091.929014857568;14681.642744749768;8605.990609843548;0.0;9791.332844813764
19612.36787523159;8802.928359171585;0.0;11415.178240831345;6520.570298851635;14549.137764160318
14870.885631979287;8203.893675580264;16672.41526284903;10339.41063394229;6194.905777537336;10929.450476449503
0.0;10647.440958257535;20360.426084448343;13023.666462775705;7730.222169828588;15297.888979198975
0.0;0.0;26882.98353953709;18191.00228464179;9869.751038514836;17498.0021214511
17565.12672058903;8274.333595975784;17687.94872673136;10032.1588363505;6383.826674698551;12125.174215926754
0.0;11417.294348604008;21905.511022845472;14630.327338559298;9054.315077022158;15353.713963984332
15292.910596326492;8251.724230699088;17469.893126827672;9967.399582776101;6218.899699895956;10775.742975906483
15776.404591392828;7974.019581612189;15320.615363468167;10484.498140023501;5896.93112039724;10613.493423173984
14690.3779509633;7550.579541968327;14805.711525343606;9067.830042415959;5355.147886778901;10305.668751649435
0.0;9092.200630936497;19141.353966352755;12101.724464213223;6244.693796780187;14191.325683619332
